customer_id,application_date,age,gender,marital_status,dependents,monthly_income,employment_type,employment_months,requested_amount,loan_term_months,interest_rate,installment,debt_to_income,num_open_loans,num_credit_cards,has_mortgage,channel,region,default_90d
C007105,2022-11-05,31,F,single,5,10214.58,permanent,278,17860.01,60,20.02,595.65,0.19,7,2,0,branch,north,1
C004302,2023-12-20,67,F,single,3,3734.57,permanent,103,48467.56,36,11.06,1793.23,1.486,5,2,0,web,capital,0
C004577,2022-04-02,40,M,widowed,5,1202.76,self_employed,16,26152.96,12,15.12,2508.96,1.5,4,5,0,branch,capital,1
C009486,2024-05-03,47,M,single,4,1788.51,self_employed,360,39460.56,36,17.86,1683.57,1.5,10,7,0,branch,capital,1
C008117,2022-05-10,33,F,divorced,3,3379.24,contract,57,32505.28,24,12.93,1704.58,1.312,7,5,0,partner,capital,1
C005185,2024-05-04,28,M,single,4,3733.53,permanent,134,29086.67,24,22.03,1745.92,1.152,6,8,0,branch,capital,0
C002606,2024-04-07,25,M,married,4,2583.14,permanent,75,26149.15,60,20.86,890.31,1.122,0,2,0,web,capital,1
C008155,2023-04-22,70,M,married,3,1651.88,contract,46,19047.21,48,18.91,696.96,0.942,8,7,0,branch,west,1
C001201,2024-08-20,63,M,single,5,9680.47,permanent,240,14435.59,36,14.18,571.56,0.162,9,5,0,call_center,north,0
C003183,2024-03-28,20,F,married,1,2997.76,permanent,250,16339.38,24,17.6,920.43,0.933,6,8,1,partner,east,1
C011453,2024-04-23,75,M,divorced,2,2027.2,self_employed,251,20861.44,24,12.48,1086.12,1.5,3,3,1,web,capital,1
C004652,2024-12-15,20,F,married,2,4025.18,permanent,25,40713.66,24,14.03,2172.28,1.5,4,8,0,partner,north,1
C014208,2022-03-10,71,F,single,5,3448.87,self_employed,100,5000.0,24,13.43,264.31,0.427,7,6,0,partner,capital,1
C012243,2023-07-02,53,M,married,0,5620.69,permanent,46,31722.83,12,18.13,3122.97,1.5,5,0,0,web,capital,1
C002763,2023-02-04,34,M,married,0,1941.86,contract,37,28070.16,48,15.83,955.2,1.466,0,0,1,branch,capital,1
C011794,2022-05-08,26,M,single,5,1130.7,contract,5,20434.62,12,20.65,2054.5,1.5,6,7,0,web,east,1
C006325,2024-10-30,50,M,divorced,1,2216.51,permanent,57,34276.35,36,17.55,1453.53,1.5,6,1,0,partner,south,1
C010337,2022-10-01,29,F,single,4,5337.98,permanent,319,35106.17,60,18.15,1116.1,0.565,9,3,0,partner,south,0
C014732,2022-04-11,25,M,married,2,6163.68,self_employed,310,39711.47,36,8.83,1395.37,0.702,9,1,1,branch,east,1
C001777,2022-12-30,50,F,widowed,5,2586.89,permanent,301,39806.6,36,20.2,1775.94,1.5,6,1,1,branch,south,1
C010576,2023-08-31,63,F,married,2,5640.28,contract,27,35502.63,24,27.11,2281.32,1.233,10,6,1,branch,capital,1
C004026,2022-06-03,32,F,single,5,4525.82,permanent,128,38886.01,36,13.25,1509.56,0.759,5,2,1,call_center,capital,0
C011075,2022-08-28,66,F,married,1,5013.51,self_employed,344,43319.94,48,22.59,1718.06,1.112,5,2,0,branch,west,0
C003537,2022-02-02,46,F,single,1,3359.71,self_employed,200,36424.84,24,19.02,2094.92,1.5,1,2,0,branch,capital,0
C013546,2023-05-24,69,M,widowed,2,2538.03,contract,34,38646.68,48,19.04,1418.28,1.5,10,2,0,branch,north,1
C009751,2022-11-16,31,M,single,3,4071.56,contract,58,7769.5,36,24.05,371.56,0.255,7,5,0,call_center,south,1
C014092,2024-11-19,50,M,single,4,3507.5,permanent,328,46373.64,36,19.81,2053.62,1.355,9,1,1,partner,south,1
C011908,2022-02-19,49,M,married,2,7815.6,contract,56,41519.63,48,22.86,1655.89,0.671,8,1,0,branch,east,1
C013533,2022-01-27,74,F,single,4,1783.48,contract,44,34584.01,24,16.12,1905.72,1.5,7,0,0,web,east,1
C002031,2023-09-01,18,F,married,2,3118.11,permanent,264,35045.07,60,17.74,1102.09,0.919,6,7,0,web,south,1
C008015,2024-05-23,46,F,married,4,3181.69,unemployed,3,15350.92,24,14.54,825.64,0.796,4,2,0,branch,capital,0
C006587,2023-08-21,71,M,married,4,2414.6,permanent,0,13114.27,48,23.89,534.28,0.424,1,3,0,branch,north,1
C012136,2022-09-05,26,M,married,2,2995.33,permanent,37,8083.43,60,26.62,314.04,0.259,5,0,0,web,capital,0
C015000,2022-01-27,67,M,married,0,4023.55,permanent,34,27149.35,36,19.81,1202.25,0.97,1,3,0,branch,south,1
C007203,2022-10-17,49,M,single,5,2373.64,contract,28,35797.04,60,22.35,1263.45,1.373,7,1,0,partner,capital,1
C010873,2023-07-09,38,F,divorced,3,4051.56,self_employed,259,29966.11,48,20.76,1142.7,0.728,3,5,0,branch,north,0
C002264,2023-07-20,47,F,married,0,4343.17,permanent,197,30645.49,24,11.81,1578.56,1.116,3,7,1,call_center,south,0
C007626,2023-09-10,50,F,single,4,3893.98,contract,19,22549.62,24,19.89,1313.36,0.962,3,6,1,web,north,1
C006614,2022-03-09,34,F,single,2,2700.37,self_employed,158,34540.14,48,25.69,1458.91,1.305,8,4,0,branch,west,1
C005105,2022-04-30,36,F,married,3,2161.83,permanent,94,26850.88,48,23.58,1086.91,0.856,8,8,1,partner,capital,1
C009802,2023-07-01,56,M,single,2,5576.67,permanent,21,48908.67,60,30.87,2073.5,1.132,10,6,0,branch,capital,1
C008245,2023-10-15,55,M,single,4,7689.61,contract,26,20860.81,36,14.82,837.08,0.319,0,1,1,web,east,0
C004964,2022-09-15,18,M,married,2,1789.58,contract,50,31847.78,48,26.3,1361.46,1.5,8,8,1,partner,north,0
C005457,2022-06-24,43,F,single,0,2029.54,permanent,16,23111.61,48,16.26,794.65,1.091,10,2,0,partner,capital,0
C004625,2023-03-06,57,F,single,3,2151.62,permanent,290,8971.05,36,27.52,454.94,0.542,0,8,0,branch,capital,0
C014799,2022-08-05,37,F,divorced,4,1619.51,permanent,139,15236.18,36,18.09,652.97,1.5,2,5,0,branch,south,1
C011097,2024-04-19,57,F,divorced,4,4621.68,permanent,313,15269.38,24,22.6,923.77,0.74,10,4,1,partner,south,1
C007182,2024-05-30,50,M,single,4,1324.44,contract,52,30238.22,24,23.26,1846.0,1.5,7,8,0,branch,east,1
C014582,2023-02-08,62,M,divorced,0,6313.46,contract,48,19111.7,36,14.0,753.84,0.37,6,8,1,partner,capital,1
C004820,2024-10-17,67,F,single,4,3355.71,self_employed,109,7144.79,24,15.07,387.45,0.549,5,3,1,branch,capital,0
C008466,2024-03-12,73,F,married,2,1253.47,contract,49,35411.68,48,19.96,1326.87,1.5,6,2,0,branch,capital,1
C001379,2023-07-05,42,M,married,1,2098.93,contract,13,28918.05,48,17.51,1024.42,1.5,5,8,1,partner,capital,1
C008118,2023-03-09,59,M,single,1,2123.13,permanent,200,12530.76,24,23.8,770.65,1.002,6,2,0,call_center,north,1
C009197,2024-09-29,25,F,single,0,3544.17,contract,13,8105.33,12,18.12,797.83,0.827,3,5,0,call_center,north,0
C010263,2024-10-15,55,F,single,0,5222.74,self_employed,189,45815.58,36,16.97,1920.69,1.175,2,0,0,web,capital,0
C005362,2024-05-26,68,F,single,3,5619.03,permanent,335,20585.4,12,13.31,1943.71,1.057,1,4,0,branch,west,0
C014625,2022-05-16,53,M,married,2,3245.81,permanent,212,28342.43,48,18.3,1022.74,0.676,5,3,1,web,capital,0
C002237,2022-10-01,66,F,married,2,1390.41,self_employed,208,63273.17,24,16.96,3530.7,1.5,6,3,0,web,south,1
C012821,2023-04-07,40,F,single,1,891.01,permanent,150,34175.59,24,12.58,1782.22,1.5,1,1,0,partner,east,0
C012950,2022-05-06,27,F,married,3,5819.86,permanent,190,29538.66,60,18.92,957.95,0.519,10,0,0,partner,capital,1
C001169,2024-12-29,62,M,married,3,2925.16,self_employed,28,25154.86,24,18.54,1436.79,1.5,6,2,0,call_center,east,0
C005775,2023-06-24,67,F,married,2,3319.64,permanent,162,17627.91,24,19.87,1026.41,0.806,6,7,0,branch,capital,1
C008961,2023-05-06,56,F,single,0,9083.47,permanent,274,29440.46,36,14.74,1179.39,0.423,8,1,1,web,north,1
C009482,2022-08-18,57,M,married,4,6444.16,unemployed,5,37923.32,24,16.91,2114.38,0.909,5,1,1,partner,east,1
C002716,2023-05-23,73,M,single,1,5208.66,permanent,52,27356.73,36,24.86,1326.57,0.846,1,5,0,branch,south,1
C007494,2022-10-01,31,M,single,3,4311.42,permanent,8,16377.2,48,23.25,658.43,0.437,7,8,0,branch,east,0
C005911,2022-08-04,50,M,married,4,8179.93,self_employed,49,43402.77,36,25.3,2120.62,0.8,10,2,0,web,capital,0
C010201,2022-09-11,36,M,single,5,1600.72,permanent,259,14094.04,36,16.39,583.95,1.429,8,2,0,branch,capital,1
C006149,2022-04-16,56,M,single,0,3080.43,permanent,106,39733.34,60,28.46,1604.44,1.5,10,7,0,web,east,1
C013709,2022-12-28,22,M,married,3,1734.17,self_employed,43,34707.24,48,20.1,1304.49,1.5,6,1,0,partner,capital,1
C010948,2022-08-16,66,F,married,1,3382.86,permanent,220,39942.51,12,18.34,3938.94,1.5,10,0,0,partner,capital,1
C013724,2024-09-18,26,F,divorced,5,2817.51,self_employed,227,18455.84,24,13.84,981.8,0.932,9,3,1,branch,north,0
C004693,2024-12-20,75,M,married,3,4112.19,permanent,328,35757.43,60,26.63,1389.54,0.896,1,3,0,call_center,south,0
C014552,2024-04-08,22,F,single,4,6185.64,self_employed,260,32167.7,24,19.68,1867.94,1.039,2,4,0,branch,north,0
C013301,2024-03-23,50,F,single,2,2017.86,permanent,347,11170.49,60,18.49,358.32,0.437,8,4,0,web,east,0
C009496,2023-11-07,58,M,married,1,3224.62,contract,16,37614.75,60,16.1,1131.7,1.329,2,5,0,partner,capital,1
C007295,2022-09-17,59,F,married,2,2881.32,permanent,236,35375.37,24,16.64,1964.44,1.5,10,8,0,web,capital,1
C008511,2024-01-11,62,F,widowed,2,4760.42,permanent,306,37489.8,48,19.89,1402.56,1.044,9,6,0,branch,east,0
C007072,2024-05-20,70,M,married,4,1544.71,permanent,31,17438.71,36,19.69,770.51,1.5,9,6,0,partner,capital,1
C004692,2022-03-14,50,M,married,0,6379.82,contract,6,33069.85,36,20.7,1488.93,0.716,3,4,1,web,north,0
C008474,2023-02-25,65,F,married,5,1841.11,permanent,96,48201.08,24,10.48,2429.51,1.5,0,1,0,partner,south,1
C000011,2023-07-31,54,F,single,4,1425.24,permanent,338,16967.22,24,22.16,1020.29,1.5,7,5,1,web,north,1
C013124,2023-01-22,29,F,divorced,4,2264.21,permanent,4,49292.91,48,11.55,1501.36,1.5,9,6,0,branch,capital,1
C007297,2022-10-26,31,M,married,3,5509.27,contract,34,30993.62,60,8.0,723.18,0.415,4,8,0,call_center,capital,1
C014994,2022-12-30,51,M,married,4,7661.23,permanent,319,21988.9,12,30.12,2384.27,0.907,8,4,0,web,south,1
C006367,2024-06-23,69,M,widowed,1,2933.51,self_employed,354,32408.91,48,24.08,1325.5,1.435,8,1,0,branch,north,1
C010631,2022-05-27,49,F,single,4,3447.42,self_employed,245,26027.82,48,14.09,847.92,0.675,10,7,1,call_center,south,0
C008852,2023-02-20,38,M,married,3,2985.09,permanent,169,31850.91,48,18.4,1151.92,1.131,5,8,0,branch,capital,1
C014430,2024-06-11,56,M,divorced,4,2634.57,self_employed,56,26503.45,48,17.26,933.27,0.941,9,4,0,call_center,capital,1
C003607,2022-12-25,66,F,single,2,6963.4,permanent,103,9144.14,12,27.98,975.2,0.546,0,7,0,branch,capital,0
C006304,2023-10-18,43,M,divorced,1,3580.47,permanent,322,37041.45,24,8.0,1790.34,1.5,3,0,0,web,capital,1
C010488,2022-10-14,51,F,married,5,1967.86,permanent,291,14244.68,60,18.14,452.72,0.982,9,5,0,partner,capital,1
C011602,2023-03-30,56,M,single,0,3237.67,permanent,315,41729.86,36,23.45,1974.79,1.5,7,6,0,web,north,1
C007684,2023-12-05,28,M,widowed,3,2074.24,self_employed,161,26017.07,12,14.39,2479.99,1.5,2,3,0,web,capital,1
C001431,2023-05-30,22,F,married,5,1422.27,permanent,47,37383.92,36,14.32,1484.43,1.5,5,7,1,partner,south,1
C006647,2022-06-05,51,F,single,5,3468.52,permanent,76,15889.6,12,17.33,1553.55,1.267,5,5,0,partner,capital,1
C005931,2024-10-12,47,F,single,0,5037.14,self_employed,58,27769.81,12,18.36,2738.95,1.5,6,6,0,web,capital,1
C013512,2022-03-31,73,F,married,2,1621.97,contract,51,64816.39,48,19.8,2419.99,1.5,8,1,0,web,capital,1
C001542,2022-09-22,46,F,single,3,6377.8,permanent,310,48030.76,48,19.92,1798.04,0.776,3,7,0,call_center,north,1
C011960,2023-12-31,73,F,married,0,2955.63,contract,30,45833.22,36,20.04,2038.63,1.5,3,0,0,partner,capital,1
C000096,2022-11-12,21,M,single,5,6151.69,permanent,349,22986.61,36,19.02,1002.95,0.523,8,2,1,web,capital,0
C001479,2022-09-10,61,M,single,2,4116.72,self_employed,146,26761.49,24,19.5,1549.99,1.23,7,5,1,web,north,1
C002837,2024-11-23,29,F,single,1,2351.28,permanent,92,38482.39,24,11.22,1963.32,1.5,7,3,1,branch,capital,1
C012859,2024-10-12,36,F,single,3,3366.95,self_employed,259,28954.5,36,14.57,1155.92,0.915,0,2,0,web,south,1
C000480,2022-04-30,43,M,single,4,1046.25,self_employed,244,24023.33,36,18.05,1028.59,1.5,4,3,0,branch,east,1
C003379,2024-07-28,45,F,married,2,4297.03,permanent,317,17242.81,24,18.5,984.32,0.716,6,1,1,branch,capital,0
C007280,2023-08-09,27,F,single,5,1256.05,permanent,239,50992.2,36,17.44,2157.45,1.5,8,5,1,web,capital,1
C010436,2022-02-11,60,F,widowed,0,5570.82,permanent,302,44325.46,24,10.14,2221.29,1.298,3,2,0,web,west,1
C011613,2024-08-20,18,F,single,2,5865.33,permanent,147,26944.58,36,20.75,1214.31,0.729,9,0,0,web,capital,0
C010230,2022-05-08,27,F,divorced,0,4262.98,permanent,358,39083.64,36,22.93,1832.38,1.161,3,6,0,call_center,capital,0
C013765,2023-06-12,61,M,married,0,4177.63,permanent,343,55756.59,36,14.55,2224.65,1.5,9,6,1,partner,capital,1
C011005,2023-11-02,71,M,married,3,3707.34,permanent,219,17118.3,24,15.07,928.27,0.804,5,0,0,branch,west,0
C003598,2023-08-30,55,M,single,5,4200.9,permanent,142,40625.34,24,22.27,2446.6,1.5,5,3,0,branch,east,0
C000765,2023-01-31,23,M,single,5,3151.3,self_employed,128,16452.33,36,22.56,766.3,0.723,9,4,0,branch,capital,0
C003025,2023-02-14,22,F,single,0,2645.48,self_employed,222,31566.72,60,21.77,1098.72,0.74,9,4,1,call_center,west,1
C011284,2024-05-22,18,F,married,5,4811.02,permanent,231,20304.41,24,11.44,1039.52,0.674,10,2,0,partner,north,0
C005743,2024-09-02,64,F,single,5,3808.25,permanent,159,18150.85,60,19.62,599.27,0.541,10,5,0,partner,capital,1
C012832,2022-06-22,54,F,divorced,4,1615.11,permanent,7,31050.43,48,17.11,1089.49,1.5,0,1,0,web,west,0
C012513,2024-12-16,67,F,single,3,4402.77,permanent,93,52188.23,24,20.82,3079.78,1.5,4,5,0,partner,south,0
C003778,2024-07-20,31,M,single,1,2926.11,permanent,96,34522.1,36,16.62,1437.21,1.5,5,7,0,web,east,1
C014830,2023-12-22,19,M,single,1,5547.57,contract,59,23872.75,24,21.9,1430.28,0.735,9,7,0,partner,east,1
C009588,2024-11-12,54,M,married,3,3134.0,permanent,253,26495.88,36,14.31,1052.02,1.08,3,4,0,partner,west,1
C004281,2023-06-09,66,F,single,5,2422.68,permanent,227,23680.62,12,16.15,2292.14,1.5,3,6,1,partner,capital,1
C008928,2024-11-27,32,M,married,0,9414.89,contract,48,21620.68,60,16.1,650.4,0.196,10,7,0,web,capital,1
C003287,2022-05-24,21,M,divorced,5,2476.56,permanent,19,47692.39,36,8.0,1642.74,1.5,3,3,0,call_center,capital,0
C010422,2023-05-10,56,F,divorced,2,4807.5,unemployed,2,32401.84,24,15.3,1763.15,1.152,3,4,1,call_center,north,1
C014941,2023-01-07,29,F,married,1,1435.87,permanent,141,15879.88,36,17.52,672.97,1.5,1,3,0,partner,south,1
C009745,2023-07-25,60,M,married,0,1898.01,permanent,115,49522.53,36,20.51,2221.96,1.5,3,2,1,call_center,capital,1
C001621,2022-10-18,65,F,single,5,4949.38,permanent,30,32164.32,24,20.2,1881.62,1.206,0,8,0,branch,west,0
C004211,2022-06-15,51,F,single,1,6015.84,contract,43,11758.21,48,20.47,445.52,0.183,1,3,0,branch,capital,1
C005111,2023-08-24,43,F,single,4,3110.99,permanent,43,24229.55,48,16.39,835.73,1.005,8,1,0,partner,south,0
C003098,2022-12-10,75,M,divorced,5,10352.69,permanent,147,15320.71,36,20.48,687.07,0.212,5,2,1,web,north,0
C012708,2023-04-20,38,F,single,0,1167.6,self_employed,205,18906.96,24,18.92,1085.9,1.5,0,5,0,call_center,capital,1
C009662,2023-10-13,33,F,single,2,4066.8,permanent,32,25812.56,36,20.02,1147.57,0.559,9,3,0,branch,east,1
C005048,2023-11-17,75,M,single,0,6265.35,permanent,317,17616.41,48,19.8,657.69,0.384,3,8,0,partner,east,0
C000481,2022-11-12,49,F,divorced,0,6470.82,permanent,281,51300.33,36,18.42,2212.39,0.99,1,3,0,branch,capital,1
C003702,2022-09-10,63,F,single,2,3848.54,contract,29,39416.8,24,17.56,2219.12,1.5,4,7,0,branch,capital,0
C002144,2023-10-31,72,M,married,4,2314.08,self_employed,150,30839.25,60,18.85,998.47,1.476,6,1,0,web,capital,1
C005606,2022-03-09,53,M,single,4,8562.7,permanent,221,22809.58,24,14.44,1224.97,0.423,3,1,0,partner,east,0
C009365,2023-01-10,55,M,single,2,2572.95,permanent,95,51699.42,24,22.29,3114.53,1.5,10,3,0,partner,south,1
C009822,2022-05-13,57,M,single,5,4373.28,contract,51,48243.3,60,19.78,1599.29,1.185,1,6,0,branch,south,1
C004796,2022-07-27,64,F,married,5,6505.43,permanent,167,43192.17,48,12.6,1353.49,0.609,8,7,0,branch,east,0
C003839,2024-11-16,43,M,married,5,1223.95,unemployed,0,36040.83,60,21.83,1256.21,1.5,8,8,0,web,capital,1
C005982,2024-05-15,32,M,married,0,2827.64,self_employed,242,46686.51,36,12.44,1780.97,1.5,6,6,1,branch,east,1
C003671,2022-06-07,27,F,single,5,4583.04,contract,39,45791.12,12,24.25,4741.29,1.5,1,6,0,call_center,south,0
C006249,2022-03-10,75,F,married,5,4528.94,contract,59,40705.45,36,16.35,1685.2,0.991,5,2,0,branch,capital,1
C001920,2023-08-04,49,M,married,0,2351.13,self_employed,13,19753.38,24,10.55,996.66,1.5,0,7,0,branch,east,0
C001498,2024-05-04,40,F,married,0,2242.27,permanent,11,23249.13,36,17.9,992.6,1.338,7,3,0,partner,north,1
C005123,2023-11-05,23,F,married,0,1217.6,permanent,8,33760.91,36,14.73,1352.12,1.5,5,8,0,partner,capital,1
C001419,2024-07-31,34,M,single,3,2975.45,contract,19,45720.65,36,16.83,1911.1,1.5,10,8,0,call_center,capital,1
C000262,2022-07-06,47,F,divorced,5,4049.31,permanent,130,20317.35,24,8.0,982.01,0.93,0,4,1,web,north,0
C009989,2023-12-26,63,F,single,3,1906.27,self_employed,348,37125.23,60,17.92,1173.1,1.5,2,2,0,branch,west,1
C009136,2022-02-10,73,M,married,1,11288.26,permanent,223,20735.81,36,19.51,913.15,0.254,0,3,0,web,east,0
C012018,2024-05-07,33,F,married,0,4810.78,contract,54,15017.47,24,21.79,898.45,0.52,5,5,0,branch,north,0
C003756,2022-12-18,28,M,single,5,4048.05,self_employed,177,33966.09,36,18.15,1457.24,1.066,3,4,1,branch,north,1
C009541,2022-02-18,60,M,single,1,2938.27,unemployed,0,38389.46,24,27.24,2471.12,1.5,2,2,1,partner,south,1
C004678,2023-09-14,67,F,single,3,1998.22,self_employed,118,42940.72,60,26.16,1651.67,1.5,1,0,0,call_center,north,1
C005492,2024-05-07,63,F,married,4,7979.5,permanent,274,9447.43,24,19.06,543.69,0.034,0,7,0,partner,capital,0
C001213,2023-05-20,62,F,married,1,3721.73,contract,14,36146.6,12,18.23,3561.43,1.5,10,2,0,partner,north,1
C003394,2022-07-26,50,M,married,3,6750.44,permanent,271,39828.44,24,21.18,2362.58,1.049,3,8,0,call_center,east,0
C013925,2024-05-04,75,F,single,5,4962.91,permanent,2,34643.92,60,24.2,1276.05,0.659,2,2,0,branch,capital,1
C008060,2024-09-18,52,F,single,2,2144.68,permanent,335,24275.72,36,12.7,931.15,1.284,9,6,0,partner,west,1
C002163,2023-03-18,24,M,married,0,5341.69,permanent,27,32478.56,36,20.13,1447.02,0.769,5,3,0,partner,south,1
C009920,2024-02-22,25,F,divorced,3,3195.31,contract,33,35102.29,36,24.08,1679.41,1.5,4,1,0,partner,west,1
C005076,2023-02-18,54,M,married,2,5529.81,permanent,234,21536.82,24,18.63,1231.8,0.509,2,8,0,branch,north,0
C008179,2024-01-06,64,F,married,4,3453.7,permanent,313,17112.34,36,27.07,861.41,0.78,5,7,0,partner,capital,1
C009267,2023-08-08,22,M,married,5,5200.52,self_employed,66,21639.15,24,10.94,1099.0,0.506,5,0,0,partner,capital,1
C009456,2022-10-11,47,M,single,2,1549.06,permanent,1,41178.98,48,13.57,1323.61,1.5,7,7,1,branch,east,1
C012984,2023-12-29,18,F,married,4,8698.03,permanent,92,38931.98,48,28.57,1738.13,0.717,10,4,1,web,capital,1
C001741,2023-04-17,37,M,married,1,2271.87,permanent,338,25983.85,36,25.89,1282.36,1.264,3,5,0,branch,capital,1
C001468,2023-02-26,53,F,married,4,2406.52,permanent,68,28690.04,24,21.98,1721.0,1.5,10,0,0,web,capital,1
C001529,2022-01-23,71,F,single,5,3897.5,contract,31,37325.98,12,18.74,3693.3,1.5,5,1,1,branch,capital,1
C012943,2022-03-10,24,M,divorced,4,4899.89,permanent,142,22507.32,48,11.88,691.8,0.451,0,3,0,web,north,0
C001679,2024-10-09,41,M,widowed,5,5505.98,contract,0,33678.62,36,21.46,1537.69,0.861,4,1,0,branch,capital,1
C014105,2023-08-07,19,M,married,4,2909.84,permanent,306,25264.62,48,8.83,712.32,0.845,4,6,0,branch,south,1
C004502,2023-08-08,73,F,single,5,4993.95,permanent,208,10062.62,36,17.17,423.48,0.425,10,5,1,partner,north,0
C013670,2023-03-15,21,M,single,0,6218.54,self_employed,217,11378.18,24,10.71,575.65,0.452,3,8,1,web,capital,1
C004101,2022-04-11,73,M,married,3,4349.79,contract,57,33610.12,36,8.0,1157.68,0.895,8,2,0,branch,capital,1
C005256,2023-01-11,73,F,single,5,3393.56,permanent,278,26027.54,36,16.49,1080.63,0.736,2,5,0,partner,capital,1
C008048,2024-09-15,18,F,married,0,7817.75,contract,0,27564.81,36,21.41,1257.48,0.469,9,5,0,branch,north,1
C002355,2022-12-05,31,M,divorced,3,1639.26,self_employed,142,25660.01,36,21.9,1181.17,1.5,8,0,1,branch,capital,1
C010219,2024-01-22,29,F,married,3,3614.85,contract,55,5000.0,48,16.54,173.06,0.0,7,2,0,web,capital,0
C003505,2022-01-19,51,M,married,3,1193.2,contract,38,34180.51,60,18.21,1088.5,1.5,7,5,0,branch,capital,1
C001346,2024-12-28,52,F,married,2,2072.26,permanent,253,30984.45,36,21.1,1405.42,1.5,2,5,0,web,capital,1
C006228,2023-12-20,26,M,single,1,2470.27,permanent,24,14963.35,36,13.62,585.43,1.064,3,5,0,web,south,0
C007964,2023-04-28,54,F,single,0,1304.53,permanent,271,18592.62,48,18.91,680.29,1.222,4,5,0,partner,south,1
C012335,2024-03-16,48,M,divorced,3,7643.21,unemployed,4,40687.88,36,14.1,1608.15,0.629,2,8,0,web,west,0
C003733,2023-03-17,40,M,married,0,1990.85,permanent,169,15439.71,36,14.03,609.34,1.323,2,7,0,branch,east,1
C012404,2023-06-30,35,M,single,1,2421.01,permanent,187,44919.65,48,16.97,1570.94,1.5,7,4,0,web,south,1
C010071,2022-09-16,49,F,single,4,13416.04,self_employed,276,34375.48,36,19.33,1508.54,0.325,6,0,1,partner,north,0
C010380,2023-09-19,55,M,divorced,3,3109.71,contract,1,27351.28,24,21.75,1635.42,1.479,8,3,0,branch,north,1
C012555,2023-12-21,51,F,single,5,1453.19,self_employed,312,37986.02,24,26.87,2433.46,1.5,3,3,0,branch,east,1
C005157,2024-10-14,18,M,single,4,3456.84,unemployed,0,35635.34,12,9.69,3257.49,1.5,0,6,0,web,north,1
C000261,2024-05-18,46,M,married,1,4991.36,permanent,285,36813.33,48,25.64,1553.55,1.066,1,2,1,partner,west,0
C008855,2023-09-15,44,F,widowed,0,4309.66,unemployed,4,13487.86,24,27.67,873.02,0.629,2,8,0,web,north,0
C010884,2024-06-08,43,F,single,0,9330.61,permanent,220,33138.35,36,17.94,1416.06,0.406,6,7,0,branch,west,1
C000319,2024-10-24,43,M,married,5,4246.41,self_employed,27,33846.42,36,19.26,1483.28,1.17,2,4,0,branch,north,0
C010105,2023-06-20,74,M,widowed,3,2627.53,permanent,256,37595.9,24,15.42,2049.48,1.5,0,4,0,branch,capital,1
C008459,2023-03-25,24,F,married,0,5361.08,permanent,238,37936.46,36,21.2,1724.09,0.782,9,0,0,call_center,north,1
C004118,2022-05-24,48,M,widowed,2,9753.6,contract,53,16821.07,48,13.89,545.12,0.185,9,2,0,partner,capital,0
C006227,2023-10-14,24,F,single,4,1506.87,permanent,277,25307.39,36,13.61,990.01,1.5,7,3,0,partner,south,1
C014054,2023-10-19,72,M,married,3,1522.26,contract,39,51441.05,60,17.54,1609.15,1.5,4,4,0,partner,east,1
C012638,2023-06-20,33,F,single,3,4871.69,permanent,150,29211.98,48,20.8,1114.88,0.737,0,4,0,web,capital,0
C012582,2024-02-28,43,F,single,0,5606.48,permanent,122,18587.35,36,8.5,648.0,0.353,2,3,0,web,west,0
C000721,2022-06-02,61,F,single,1,2314.68,unemployed,4,26449.0,36,8.32,918.12,1.463,3,5,1,call_center,capital,0
C001053,2023-07-04,59,M,single,0,2002.69,permanent,67,16587.66,36,14.31,658.61,1.339,0,6,0,partner,south,1
C001288,2022-09-14,37,M,widowed,3,2413.26,self_employed,236,12257.47,36,19.72,541.89,0.732,2,5,1,branch,north,0
C008916,2023-10-02,25,F,single,0,2744.91,self_employed,67,25085.45,36,21.78,1152.14,1.399,2,0,1,web,capital,0
C014707,2024-02-03,64,F,divorced,2,2456.82,permanent,179,31759.32,12,17.25,3103.15,1.5,4,3,0,call_center,south,1
C007918,2022-04-27,70,F,single,2,3728.73,contract,51,5000.0,48,24.88,207.82,0.213,3,1,1,branch,east,1
C011950,2024-11-27,43,F,single,3,5587.28,permanent,300,28420.37,60,22.29,1001.57,0.413,7,0,0,branch,capital,0
C009170,2024-01-06,69,M,divorced,3,1816.36,permanent,358,41307.01,12,15.82,3986.94,1.5,4,8,0,branch,north,1
C014806,2022-12-18,23,F,single,5,4895.34,permanent,212,31972.93,36,21.24,1454.13,0.868,7,6,1,partner,capital,0
C009207,2023-02-06,41,M,married,1,3379.65,self_employed,176,16044.73,12,17.08,1565.5,1.473,1,8,0,branch,east,1
C009188,2022-08-10,40,M,divorced,5,2780.5,contract,25,26666.6,24,12.21,1382.45,1.5,1,6,0,web,west,1
C011911,2022-08-19,65,F,single,4,1452.18,permanent,208,15601.61,48,12.15,482.99,0.77,6,5,0,web,north,1
C004561,2023-06-19,41,M,married,1,5844.88,contract,25,21302.11,60,19.31,697.86,0.249,6,8,0,branch,east,0
C008335,2024-12-19,54,M,married,0,2559.64,self_employed,18,28472.72,36,17.06,1195.75,1.248,0,5,1,branch,north,1
C010481,2022-10-27,64,F,single,5,7477.41,self_employed,46,15132.35,36,20.46,678.34,0.248,10,3,1,branch,capital,0
